Handle,Design code (product.metafields.custom.design_code),Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Compare At Price,Variant Price,Image Src,Image Position,Image Alt Text,Product Category,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Status,IGI certificate number (product.metafields.custom.igi_certificate_number),IGI certificate (product.metafields.custom.igi_certificate),Price Breakdown slt (product.metafields.custom.price_breakdown_slt),Discount savings (product.metafields.custom.discount_savings),Offer text (product.metafields.custom.offer_text),Metal color (product.metafields.custom.metal_color),Diamond pcs (product.metafields.custom.diamond_pcs),Stone pcs (product.metafields.custom.stone_pcs)
BG0133,AJBG11005,Gold Diamond Pyramid Bangle Set,"Add everyday luxury to your wrist with this gold diamond pyramid bangle set. Crafted in 18K yellow gold with sparkling pavé diamonds and bold geometric pyramid stations, this pair is made to impress. Wear them together for a festive look or solo for a sleek daily style. A perfect gift for birthdays, anniversaries, or any special celebration — timeless, modern, and beautifully made.",Cavora World Ecom,Bangles,"Bangles, 18KT Yellow Gold",TRUE,Title,Default Title,BG0133,7.331,1,217497,168243,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BG0133_1.png,1,Gold Diamond Pyramid Bangle Set,Apparel & Accessories > Jewelry > Bracelets,shopify,continue,manual,TRUE,TRUE,active,54J3087425,https://api.igi.org/viewpdf.php?r=54J3087425,"{""subtotal"":{""net"":""₹163343.07"",""gross"":""₹211161.77""},""making"":{""net"":""₹0.00"",""gross"":""₹19793.70""},""grandtotal"":{""net"":""₹168243"",""gross"":""₹217497""},""metals"":[{""gross"":""₹79178.07"",""net"":""₹79178.07"",""wt"":""7.111 g"",""name"":""18KT Yellow Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹4900"",""diamonds"":[{""gross"":""₹90.00"",""wt"":""0.150 ct"",""name"":""GEN/C MIX ROUND - 16 pcs"",""net"":""₹90.00""},{""gross"":""₹94400.00"",""wt"":""0.800 ct"",""name"":""H-I/SI RD - 128 pcs"",""net"":""₹70800.00""},{""gross"":""₹17700.00"",""wt"":""0.150 ct"",""name"":""H-I/HI-SI RD - 16 pcs"",""net"":""₹13275.00""}]}",22.65%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Yellow Gold,144 pcs,16 pcs
BG0133,AJBG11005,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BG0133_2.jpg,2,Gold Diamond Pyramid Bangle Set,,,,,,,,,,,,,,,
BG0133,AJBG11005,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BG0133_3.jpg,3,Gold Diamond Pyramid Bangle Set,,,,,,,,,,,,,,,
BG0133,AJBG11005,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BG0133_4.png,4,Gold Diamond Pyramid Bangle Set,,,,,,,,,,,,,,,
BG0133,AJBG11005,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BG0133_5.png,5,Gold Diamond Pyramid Bangle Set,,,,,,,,,,,,,,,
BG0133,AJBG11005,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BG0133_6.png,6,Gold Diamond Pyramid Bangle Set,,,,,,,,,,,,,,,
ER00959,ER010672,Art Deco Chevron Diamond Chandelier Earrings,"18K yellow gold chandeliers with two stacked diamond halo circles and an elongated chevron-set baguette and brilliant diamond cascade. Art Deco grandeur — bold, luxurious & unforgettable. Made for black-tie events, bridal occasions & once-in-a-lifetime celebrations.",Cavora World Ecom,Earring,"Earring, 18KT Yellow Gold",TRUE,Title,Default Title,ER00959,5.53,1,162431,122440,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00959_1.png,1,Art Deco Chevron Diamond Chandelier Earrings,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,,,"{""subtotal"":{""net"":""₹118874.32"",""gross"":""₹157700.32""},""making"":{""net"":""₹0.00"",""gross"":""₹14931.00""},""grandtotal"":{""net"":""₹122440"",""gross"":""₹162431""},""metals"":[{""gross"":""₹46808.32"",""net"":""₹46808.32"",""wt"":""5.241 g"",""name"":""18KT Yellow Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹3566"",""diamonds"":[{""gross"":""₹381.00"",""wt"":""0.635 ct"",""name"":""/ BG - 10 pcs"",""net"":""₹381.00""},{""gross"":""₹95580.00"",""wt"":""0.810 ct"",""name"":""H-I/SI RD - 174 pcs"",""net"":""₹71685.00""}]}",24.62%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Yellow Gold,174 pcs,10 pcs
ER00959,ER010672,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00959_2.jpg,2,Art Deco Chevron Diamond Chandelier Earrings,,,,,,,,,,,,,,,
ER00959,ER010672,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00959_3.png,3,Art Deco Chevron Diamond Chandelier Earrings,,,,,,,,,,,,,,,
ER00959,ER010672,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00959_4.png,4,Art Deco Chevron Diamond Chandelier Earrings,,,,,,,,,,,,,,,
ER00959,ER010672,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00959_5.png,5,Art Deco Chevron Diamond Chandelier Earrings,,,,,,,,,,,,,,,
ER00959,ER010672,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00959_6.png,6,Art Deco Chevron Diamond Chandelier Earrings,,,,,,,,,,,,,,,
PD00745,PD015660,Yellow Gold Geometric Diamond Square Pendant,"Architectural yet romantic, this 14K yellow gold pendant pairs a bold curved gold sweep with a tilted square frame set with brilliant pavé diamonds, anchored by a sparkling central diamond cluster. The contrast between the smooth, sweeping bail and the dazzling geometric frame creates a striking visual statement. Perfect for contemporary styling at work, events, or gifting on special occasions — a standout piece for the woman who loves bold elegance.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00745,1.325,1,39522,28972,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00745_1.png,1,Yellow Gold Geometric Diamond Square Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,50J1973725,https://api.igi.org/viewpdf.php?r=50J1973725,"{""subtotal"":{""net"":""₹28128.33"",""gross"":""₹38370.83""},""making"":{""net"":""₹0.00"",""gross"":""₹4637.50""},""grandtotal"":{""net"":""₹28972"",""gross"":""₹39522""},""metals"":[{""gross"":""₹11313.33"",""net"":""₹11313.33"",""wt"":""1.287 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹844"",""diamonds"":[{""gross"":""₹22420.00"",""wt"":""0.190 ct"",""name"":""H-I/SI RD - 25 pcs"",""net"":""₹16815.00""}]}",26.69%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,25 pcs,
PD00745,PD015660,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00745_2.jpg,2,Yellow Gold Geometric Diamond Square Pendant,,,,,,,,,,,,,,,
PD00745,PD015660,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00745_3.jpg,3,Yellow Gold Geometric Diamond Square Pendant,,,,,,,,,,,,,,,
PD00745,PD015660,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00745_4.png,4,Yellow Gold Geometric Diamond Square Pendant,,,,,,,,,,,,,,,
PD00745,PD015660,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00745_5.png,5,Yellow Gold Geometric Diamond Square Pendant,,,,,,,,,,,,,,,
PD00745,PD015660,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00745_6.png,6,Yellow Gold Geometric Diamond Square Pendant,,,,,,,,,,,,,,,
RG0000113,SET00249-RG,Open Rectangle Cluster Diamond Ring 14K Yellow Gold,"Striking and contemporary, this 14K yellow gold ring features a geometric open rectangle top lined with sparkling pavé diamonds, with a playful burst of graduated prong-set diamond clusters emerging from one corner. The slim, polished band gives it a clean, elegant finish. Perfect for daily wear, gifting on birthdays, or as a chic statement ring for the confident, modern woman who appreciates bold fine jewellery.",Cavora World Ecom,Rings,"Rings, 14KT Yellow Gold",TRUE,Title,Default Title,RG0000113,1.967,1,42139,30673,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000113_1.jpg,1,Open Rectangle Cluster Diamond Ring 14K Yellow Gold,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,34J7900425,https://api.igi.org/viewpdf.php?r=34J7900425,"{""subtotal"":{""net"":""₹29779.93"",""gross"":""₹40912.43""},""making"":{""net"":""₹0.00"",""gross"":""₹6884.50""},""grandtotal"":{""net"":""₹30673"",""gross"":""₹42139""},""metals"":[{""gross"":""₹17035.93"",""net"":""₹17035.93"",""wt"":""1.938 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹893"",""diamonds"":[{""gross"":""₹15576.00"",""wt"":""0.132 ct"",""name"":""H-I/SI RD - 25 pcs"",""net"":""₹11682.00""},{""gross"":""₹1416.00"",""wt"":""0.012 ct"",""name"":""H-I/HI-SI RD - 1 pcs"",""net"":""₹1062.00""}]}",27.21%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,26 pcs,
RG0000113,SET00249-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000113_2.jpg,2,Open Rectangle Cluster Diamond Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000113,SET00249-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000113_3.jpg,3,Open Rectangle Cluster Diamond Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000113,SET00249-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000113_4.jpg,4,Open Rectangle Cluster Diamond Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000113,SET00249-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000113_5.jpg,5,Open Rectangle Cluster Diamond Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000113,SET00249-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000113_6.png,6,Open Rectangle Cluster Diamond Ring 14K Yellow Gold,,,,,,,,,,,,,,,
PD00146,PD015899,Rose Gold Diamond Floral Drop Pendant,"Experience botanical beauty with this elegant 14K rose gold pendant featuring a dimensional flower design with brilliant diamond accents. The delicate petals create a stunning three-dimensional effect while the warm rose gold adds romantic charm. Perfect for weddings, anniversaries, or daily elegance that transitions beautifully from office to evening. A timeless floral treasure, ideal for celebrating grace and femininity with someone special.",Cavora World Ecom,Pendant,"Pendant, 14KT Rose Gold",TRUE,Title,Default Title,PD00146,0.91,1,17506,12706,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00146_1.jpg,1,Rose Gold Diamond Floral Drop Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,39J3241625,https://api.igi.org/viewpdf.php?r=39J3241625,"{""subtotal"":{""net"":""₹12336.43"",""gross"":""₹16996.43""},""making"":{""net"":""₹0.00"",""gross"":""₹3185.00""},""grandtotal"":{""net"":""₹12706"",""gross"":""₹17506""},""metals"":[{""gross"":""₹7911.43"",""net"":""₹7911.43"",""wt"":""0.900 g"",""name"":""14KT Rose Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹370"",""diamonds"":[{""gross"":""₹5900.00"",""wt"":""0.050 ct"",""name"":""H-I/SI RD - 8 pcs"",""net"":""₹4425.00""}]}",27.42%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Rose Gold,8 pcs,
PD00146,PD015899,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00146_2.jpg,2,Rose Gold Diamond Floral Drop Pendant,,,,,,,,,,,,,,,
PD00146,PD015899,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00146_3.jpg,3,Rose Gold Diamond Floral Drop Pendant,,,,,,,,,,,,,,,
PD00146,PD015899,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00146_4.jpg,4,Rose Gold Diamond Floral Drop Pendant,,,,,,,,,,,,,,,
PD00146,PD015899,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00146_5.jpg,5,Rose Gold Diamond Floral Drop Pendant,,,,,,,,,,,,,,,
PD00146,PD015899,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00146_6.png,6,Rose Gold Diamond Floral Drop Pendant,,,,,,,,,,,,,,,
NK984,SET00298-NK,Rose Gold Baguette Diamond Cascade Necklace,"Sleek and sophisticated, this 18K rose gold necklace features a modern design with delicate baguette and round diamond links creating a graceful cascade effect, culminating in an elegant tapered drop pendant. The geometric arrangement of diamonds creates contemporary elegance with Art Deco influences. The warm rose gold tone enhances romantic sophistication. Perfect for modern brides or those who appreciate minimalist luxury.",Cavora World Ecom,Necklaces,"Necklaces, 18KT Rose Gold",TRUE,Title,Default Title,NK984,19.455,1,335495,265894,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK984_1.jpg,1,Rose Gold Baguette Diamond Cascade Necklace,,shopify,continue,manual,TRUE,TRUE,active,60J9410025,https://api.igi.org/viewpdf.php?r=60J9410025,"{""subtotal"":{""net"":""₹258149.80"",""gross"":""₹325723.30""},""making"":{""net"":""₹0.00"",""gross"":""₹52528.50""},""grandtotal"":{""net"":""₹265894"",""gross"":""₹335495""},""metals"":[{""gross"":""₹212102.80"",""net"":""₹212102.80"",""wt"":""19.049 g"",""name"":""18KT Rose Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹7744"",""diamonds"":[{""gross"":""₹204.00"",""wt"":""0.340 ct"",""name"":""GEN/C MIX PEAR - 1 pcs"",""net"":""₹204.00""},{""gross"":""₹708.00"",""wt"":""1.180 ct"",""name"":""GEN/C MIX ROUND - 12 pcs"",""net"":""₹708.00""},{""gross"":""₹60180.00"",""wt"":""0.510 ct"",""name"":""H-I/SI RD - 162 pcs"",""net"":""₹45135.00""}]}",20.75%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Rose Gold,162 pcs,13 pcs
NK984,SET00298-NK,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK984_2.jpg,2,Rose Gold Baguette Diamond Cascade Necklace,,,,,,,,,,,,,,,
NK984,SET00298-NK,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK984_3.png,3,Rose Gold Baguette Diamond Cascade Necklace,,,,,,,,,,,,,,,
NK984,SET00298-NK,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK984_4.jpg,4,Rose Gold Baguette Diamond Cascade Necklace,,,,,,,,,,,,,,,
NK984,SET00298-NK,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK984_5.jpg,5,Rose Gold Baguette Diamond Cascade Necklace,,,,,,,,,,,,,,,
NK984,SET00298-NK,,,,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/7ed74af131cb45f89db3a6c84116c523.mp4,6,Rose Gold Baguette Diamond Cascade Necklace,,,,,,,,,,,,,,,
PD00140,PD015886,Yellow Gold Purple Enamel Dragonfly Diamond Pendant,"Delicate and graceful — this enchanting 14K yellow gold dragonfly pendant features vibrant purple and blue enamel wings adorned with sparkling pavé diamonds. The nature-inspired design captures the beauty and freedom of dragonflies, making it perfect for nature lovers and those who appreciate symbolic jewellery. Ideal for daily wear, special occasions, or as a thoughtful gift. A charming expression of transformation and grace that adds a touch of whimsy to any look.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00140,0.865,1,21483,15691,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00140_1.jpg,1,Yellow Gold Purple Enamel Dragonfly Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,38J4618825,https://api.igi.org/viewpdf.php?r=38J4618825,"{""subtotal"":{""net"":""₹15233.53"",""gross"":""₹20857.03""},""making"":{""net"":""₹0.00"",""gross"":""₹3027.50""},""grandtotal"":{""net"":""₹15691"",""gross"":""₹21483""},""metals"":[{""gross"":""₹7445.53"",""net"":""₹7445.53"",""wt"":""0.847 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹457"",""diamonds"":[{""gross"":""₹5192.00"",""wt"":""0.044 ct"",""name"":""H-I/SI RD - 8 pcs"",""net"":""₹3894.00""},{""gross"":""₹5192.00"",""wt"":""0.044 ct"",""name"":""H-I/HI-SI RD - 4 pcs"",""net"":""₹3894.00""}]}",26.96%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,12 pcs,
PD00140,PD015886,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00140_2.jpg,2,Yellow Gold Purple Enamel Dragonfly Diamond Pendant,,,,,,,,,,,,,,,
PD00140,PD015886,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00140_3.jpg,3,Yellow Gold Purple Enamel Dragonfly Diamond Pendant,,,,,,,,,,,,,,,
PD00140,PD015886,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00140_4.jpg,4,Yellow Gold Purple Enamel Dragonfly Diamond Pendant,,,,,,,,,,,,,,,
PD00140,PD015886,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00140_5.jpg,5,Yellow Gold Purple Enamel Dragonfly Diamond Pendant,,,,,,,,,,,,,,,
PD00140,PD015886,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00140_6.png,6,Yellow Gold Purple Enamel Dragonfly Diamond Pendant,,,,,,,,,,,,,,,
NK0446,NK003394,Colourful Enamel Gemstone Station Necklace Gold,"18K rose gold necklace with five oval disc stations in alternating green and purple enamel, each with a pavé diamond halo & cabochon gemstone centre. Graduated along a fine chain for a layered, eye-catching effect. A collector's jewel for festive occasions & gifting.",Cavora World Ecom,Necklaces,"Necklaces, 18KT Yellow Gold",TRUE,Title,Default Title,NK0446,6.32,1,108248,78518,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK0446_1.png,1,Colourful Enamel Gemstone Station Necklace Gold,,shopify,continue,manual,TRUE,TRUE,active,52J6426825,https://api.igi.org/viewpdf.php?r=52J6426825,"{""subtotal"":{""net"":""₹76230.54"",""gross"":""₹105094.54""},""making"":{""net"":""₹0.00"",""gross"":""₹17064.00""},""grandtotal"":{""net"":""₹78518"",""gross"":""₹108248""},""metals"":[{""gross"":""₹40830.54"",""net"":""₹40830.54"",""wt"":""3.667 g"",""name"":""18KT Yellow Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹2287"",""diamonds"":[{""gross"":""₹0.00"",""wt"":""12.865 ct"",""name"":""Beads/Beads FANCY - 49 pcs"",""net"":""₹0.00""},{""gross"":""₹47200.00"",""wt"":""0.400 ct"",""name"":""H-I/HI-SI RD - 40 pcs"",""net"":""₹35400.00""}]}",27.46%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Yellow Gold,40 pcs,49 pcs
NK0446,NK003394,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK0446_2.jpg,2,Colourful Enamel Gemstone Station Necklace Gold,,,,,,,,,,,,,,,
NK0446,NK003394,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK0446_3.png,3,Colourful Enamel Gemstone Station Necklace Gold,,,,,,,,,,,,,,,
NK0446,NK003394,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK0446_4.png,4,Colourful Enamel Gemstone Station Necklace Gold,,,,,,,,,,,,,,,
NK0446,NK003394,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK0446_5.png,5,Colourful Enamel Gemstone Station Necklace Gold,,,,,,,,,,,,,,,
NK0446,NK003394,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/NK0446_6.png,6,Colourful Enamel Gemstone Station Necklace Gold,,,,,,,,,,,,,,,
BR0000146,BR001917,Black Bead Diamond Floral Charm Bracelet,"14K yellow gold bracelet with black onyx beads and three diamond lotus charms in white gold — the central charm larger for visual balance. A mangalsutra-inspired design for the contemporary bride. Perfect for weddings, baby showers & treasured milestones.",Cavora World Ecom,Bracelets,"Bracelets, 14KT Yellow Gold",TRUE,Title,Default Title,BR0000146,2.716,1,53117,39942,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000146_1.jpg,1,Black Bead Diamond Floral Charm Bracelet,Apparel & Accessories > Jewelry > Bracelets,shopify,continue,manual,TRUE,TRUE,active,50J1941325,https://api.igi.org/viewpdf.php?r=50J1941325,"{""subtotal"":{""net"":""₹38779.41"",""gross"":""₹51570.11""},""making"":{""net"":""₹0.00"",""gross"":""₹7333.20""},""grandtotal"":{""net"":""₹39942"",""gross"":""₹53117""},""metals"":[{""gross"":""₹22406.91"",""net"":""₹22406.91"",""wt"":""2.549 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹1163"",""diamonds"":[{""gross"":""₹0.00"",""wt"":""0.650 ct"",""name"":""Beads/Beads FANCY - 12 pcs"",""net"":""₹0.00""},{""gross"":""₹21830.00"",""wt"":""0.185 ct"",""name"":""H-I/SI RD - 15 pcs"",""net"":""₹16372.50""}]}",24.80%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,15 pcs,12 pcs
BR0000146,BR001917,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000146_2.jpg,2,Black Bead Diamond Floral Charm Bracelet,,,,,,,,,,,,,,,
BR0000146,BR001917,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000146_3.jpg,3,Black Bead Diamond Floral Charm Bracelet,,,,,,,,,,,,,,,
BR0000146,BR001917,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000146_4.jpg,4,Black Bead Diamond Floral Charm Bracelet,,,,,,,,,,,,,,,
BR0000146,BR001917,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000146_5.png,5,Black Bead Diamond Floral Charm Bracelet,,,,,,,,,,,,,,,
BR0000146,BR001917,,,,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/e35813f094cf4f319d0b84428c1a825c.mp4,6,Black Bead Diamond Floral Charm Bracelet,,,,,,,,,,,,,,,
RG0000961,RG025005,Yellow Gold Diamond Panel Band Ring,"Sophisticated and striking, this 14K white gold pendant showcases an artistic interlocking double-circle design with brilliant pavé diamonds surrounding a mesmerizing oval blue sapphire. The overlapping geometric rings create captivating movement and modern elegance. The deep blue sapphire symbolizes wisdom and loyalty while the diamonds add timeless sparkle. Perfect for those who appreciate contemporary design with classic appeal.",Cavora World Ecom,Rings,"Rings, 14KT Yellow Gold",TRUE,Title,Default Title,RG0000961,4.336,1,119563,90185,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000961_1.png,1,Yellow Gold Diamond Panel Band Ring,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,54J3087225,https://api.igi.org/viewpdf.php?r=54J3087225,"{""subtotal"":{""net"":""₹87558.36"",""gross"":""₹116080.56""},""making"":{""net"":""₹0.00"",""gross"":""₹11707.20""},""grandtotal"":{""net"":""₹90185"",""gross"":""₹119563""},""metals"":[{""gross"":""₹37113.36"",""net"":""₹37113.36"",""wt"":""4.222 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹2627"",""diamonds"":[{""gross"":""₹67260.00"",""wt"":""0.570 ct"",""name"":""H-I/HI-SI RD - 48 pcs"",""net"":""₹50445.00""}]}",24.57%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,48 pcs,
RG0000961,RG025005,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000961_2.jpg,2,Yellow Gold Diamond Panel Band Ring,,,,,,,,,,,,,,,
RG0000961,RG025005,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000961_3.jpg,3,Yellow Gold Diamond Panel Band Ring,,,,,,,,,,,,,,,
